Website,Status,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1]
https://www.havasunews.com,Unavailable,,,,,
https://www.havenews.com,Unavailable,,,,,
https://www.henryherald.com,Unavailable,,,,,
https://www.heraldandnews.com,Unavailable,,,,,
https://www.heraldargus.com,Unavailable,,,,,
https://www.heraldbanner.com,Unavailable,https://archive.fo/Zy55w,,,,
https://www.heraldchronicle.com,Unavailable,,,,,
https://www.heraldcourier.com,Unavailable,,,,,
https://www.heraldextra.com,Unavailable,,,,,
https://www.heraldmailmedia.com,Unavailable,,,,,
https://www.heraldpalladium.com,Unavailable,,,,,
https://www.heraldstandard.com,Unavailable,,,,,
https://www.heraldtribune.com,Available,,,,,
https://www.hgazette.com,Unavailable,,,,,
https://www.hickoryrecord.com,Unavailable,,,,,
https://www.highcountrync.com,Unavailable,,,,,
https://www.highlandnews.net,Unavailable,,,,,
https://www.hjnews.com,Unavailable,,,,,
https://www.hmbreview.com,Available,,,,,
https://www.homemagonline.com,Unavailable,,,,,
https://www.hometownsource.com,Unavailable,,,,,
https://www.hoosiertimes.com,Unavailable,,,,,
https://www.houmatimes.com,Unavailable,,,,,
https://www.houmatoday.com,Unavailable,,,,,
https://www.houstonherald.com,Unavailable,,,,,
https://www.iberianet.com,Unavailable,,,,,
https://www.idahopress.com,Unavailable,,,,,
https://www.idahostatejournal.com,Unavailable,,,,,
https://www.ifallsjournal.com,Unavailable,,,,,
https://www.ilnews.org,Unavailable,,,,,
https://www.indeonline.com,Unavailable,,,,,
https://www.independenttribune.com,Unavailable,,,,,
https://www.indiaabroad.com,Available,,,,,
https://www.indianagazette.com,Unavailable,,,,,
https://www.indiawest.com,Unavailable,,,,,
https://www.inforney.com,Unavailable,,,,,
https://www.insidetucsonbusiness.com,Unavailable,,,,,
https://www.insightnews.com,Unavailable,,,,,
https://www.instapaper.com,Available,https://web.archive.org/web/20180709161855/https://www.instapaper.com/gdpr,,,,
https://www.isustudentmedia.com,Unavailable,,,,,
https://www.itemonline.com,Unavailable,,,,,
https://www.ithaca.com,Unavailable,,,,,
https://www.ivpressonline.com,Available,,,,,
https://www.jacksonprogress-argus.com,Unavailable,,,,,
https://www.jacksonville.com,Unavailable,,,,,
https://www.jacksonvilleprogress.com,Unavailable,,,,,
https://www.jaxairnews.com,Unavailable,,,,,
https://www.jaxdailyrecord.com,Unavailable,https://archive.fo/U8utN,,,,
https://www.jdnews.com,Unavailable,,,,,
https://www.jhnewsandguide.com,Unavailable,,,,,
https://www.joplinglobe.com,Unavailable,,,,,
https://www.journalexpress.net,Unavailable,,,,,
https://www.journalinquirer.com,Unavailable,,,,,
https://www.journalnow.com,Unavailable,,,,,
https://www.journalpatriot.com,Available,,,,,
https://www.journalscene.com,Available,,,,,
https://www.kare11.com,Unavailable,,,,,
https://www.kcentv.com,Unavailable,,,,,
https://www.kctv5.com,Unavailable,,,,,
https://www.kearneyhub.com,Unavailable,,,,,
https://www.kenoshanews.com,Unavailable,,,,,
https://www.kens5.com,Unavailable,,,,,
https://www.kgw.com,Unavailable,,,,,
https://www.khou.com,Unavailable,,,,,
https://www.king5.com,Unavailable,,,,,
https://www.kingstreenews.com,Available,,,,,
https://www.kinston.com,Unavailable,,,,,
https://www.kpcnews.com,Available,,,,,
https://www.kpvi.com,Unavailable,,,,,
https://www.krem.com,Unavailable,,,,,
https://www.ksdk.com,Unavailable,,,,,
https://www.ktbs.com,Unavailable,,,,,
https://www.ktvb.com,Unavailable,,,,,
https://www.kvue.com,Unavailable,,,,,
https://www.kxan.com,Unavailable,,,,,
https://www.laconiadailysun.com,Unavailable,,,,,
https://www.lakeexpo.com,Unavailable,,,,,
https://www.lancasterfarming.com,Unavailable,,,,,
https://www.lavozlancaster.com,Unavailable,,,,,
https://www.lifebuzz.com,Unavailable,,,,,
https://www.lincolntimesnews.com,Unavailable,,,,,
https://www.livingstonparishnews.com,Unavailable,,,,,
https://www.lockportjournal.com,Unavailable,,,,,
https://www.lodinews.com,Available,,,,,
https://www.loganbanner.com,Unavailable,,,,,
https://www.logandaily.com,Unavailable,,,,,
https://www.loudountimes.com,Unavailable,,,,,
https://www.lubbockonline.com,Unavailable,,,,,
https://www.macombdaily.com,Unavailable,,,,,
https://www.marshallnewsmessenger.com,Unavailable,,,,,
https://www.martinsvillebulletin.com,Unavailable,,,,,
https://www.mayportmirror.com,Unavailable,,,,,
https://www.mcalesternews.com,Unavailable,,,,,
https://www.mcall.com,Available,https://archive.fo/0dmsw,https://web.archive.org/web/20180807160552/http://www.tronc.com/gdpr/mcall.com/,,,
https://www.mcdowellnews.com,Unavailable,,,,,
https://www.mdjonline.com,Unavailable,,,,,
https://www.meadvilletribune.com,Unavailable,,,,,
https://www.mensjournal.com,Unavailable,,,,,
https://www.meridianstar.com,Unavailable,,,,,
https://www.miamiok.com,Unavailable,,,,,
https://www.midlothianmirror.com,Unavailable,,,,,
https://www.militarynews.com,Unavailable,,,,,
https://www.mineralwellsindex.com,Unavailable,,,,,
https://www.montgomery-herald.com,Unavailable,,,,,
https://www.montrosepress.com,Unavailable,,,,,
https://www.mooreamerican.com,Unavailable,,,,,
https://www.mooresvilletribune.com,Unavailable,,,,,
https://www.morganhilltimes.com,Available,,,,,
https://www.morganton.com,Unavailable,,,,,
https://www.morongocasinoresort.com,Unavailable,,,,,
https://www.moultrienews.com,Available,,,,,
https://www.moultrieobserver.com,Unavailable,,,,,
https://www.mtexpress.com,Unavailable,,,,,
https://www.murfreesboropost.com,Unavailable,,,,,
https://www.murrayledger.com,Unavailable,,,,,
https://www.muscleandfitness.com,Unavailable,,,,,
https://www.muskogeephoenix.com,Unavailable,,,,,
https://www.myeasternshoremd.com,Unavailable,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/list/other/b5/20180716212136/https://www.musiciansfriend.com/,,,,
https://www.myheraldreview.com,Unavailable,,,,,
https://www.myhorrynews.com,Unavailable,,,,,
https://www.myjournalcourier.com,Unavailable,,,,,
https://www.mysoutex.com,Unavailable,,,,,
https://www.mysuncoast.com,Available,,,,,
https://www.nationalenquirer.com,Unavailable,,,,,
https://www.ncaa.com,Available,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/20180716213332/https://international.ncaa.com/,,,,
https://www.ndinsider.com,Unavailable,,,,,
https://www.nelighnews.com,Unavailable,,,,,
https://www.newarkpostonline.com,Unavailable,,,,,
https://www.newbernsj.com,Unavailable,,,,,
https://www.newburyportnews.com,Unavailable,,,,,
https://www.news-daily.com,Unavailable,,,,,
https://www.news-journal.com,Unavailable,,,,,
https://www.news-journalonline.com,Unavailable,,,,,
https://www.news-star.com,Unavailable,,,,,
https://www.newsadvance.com,Unavailable,,,,,
https://www.newsaegis.com,Unavailable,,,,,
https://www.newsandtribune.com,Unavailable,,,,,
https://www.newschief.com,Unavailable,,,,,
https://www.newsday.com,Unavailable,https://webrecorder.io/verifiedjoseph/451-unavailable-due-to-legal-reasons-gdpr/20180716213104/https://projects.newsday.com/gdpr/,https://web.archive.org/web/20180809203128/https://projects.newsday.com/gdpr/,,,
https://www.newsherald.com,Unavailable,,,,,
https://www.newsitem.com,Unavailable,,,,,
https://www.newsmirror.net,Unavailable,,,,,
https://www.niagara-gazette.com,Unavailable,,,,,
https://www.njeffersonnews.com,Unavailable,,,,,
https://www.nogalesinternational.com,Unavailable,,,,,
https://www.nonpareilonline.com,Unavailable,,,,,
https://www.normantranscript.com,Unavailable,,,,,
https://www.northaugustastar.com,Available,,,,,
https://www.northcentralpa.com,Unavailable,,,,,
https://www.northfulton.com,Unavailable,,,,,
https://www.nptelegraph.com,Unavailable,,,,,
https://www.nrtoday.com,Unavailable,,,,,
https://www.nuvo.net,Unavailable,,,,,
https://www.nwfdailynews.com,Unavailable,,,,,
https://www.nwitimes.com,Unavailable,,,,,
https://www.nwmissourinews.com,Unavailable,,,,,
https://www.oakridger.com,Unavailable,,,,,
https://www.oanow.com,Unavailable,,,,,
https://www.oaoa.com,Unavailable,,,,,
https://www.obsentinel.com,Unavailable,,,,,
https://www.ocala.com,Unavailable,,,,,
https://www.omaha.com,Unavailable,,,,,
https://www.onlineathens.com,Unavailable,,,,,
https://www.orangeobserver.com,Unavailable,,,,,
https://www.orlandosentinel.com,Available,https://archive.fo/nlf5I,https://web.archive.org/web/20180811073027/http://www.tronc.com/gdpr/orlandosentinel.com/,,,
https://www.ormondbeachobserver.com,Unavailable,,,,,
https://www.oskaloosa.com,Unavailable,,,,,
https://www.ottumwacourier.com,Unavailable,,,,,
https://www.ourgazette.com,Available,,,,,
https://www.outback.com,Unavailable,,,,,
https://www.paintsvilleherald.com,Unavailable,,,,,
https://www.palestineherald.com,Unavailable,,,,,
https://www.palmcoastobserver.com,Unavailable,,,,,
https://www.pantagraph.com,Unavailable,,,,,
https://www.parkerpioneer.net,Unavailable,,,,,
https://www.parsonssun.com,Available,,,,,
https://www.paulsvalleydailydemocrat.com,Unavailable,,,,,
https://www.pawhuskajournalcapital.com,Unavailable,,,,,
https://www.pawtuckettimes.com,Available,,,,,
https://www.paysonroundup.com,Unavailable,,,,,
https://www.pellachronicle.com,Unavailable,,,,,
https://www.petoskeynews.com,Unavailable,,,,,
https://www.pharostribune.com,Unavailable,,,,,
https://www.pinalcentral.com,Unavailable,,,,,
https://www.pjstar.com,Unavailable,,,,,
https://www.placerherald.com,Available,,,,,
https://www.plantcityobserver.com,Available,,,,,
https://www.portorangeobserver.com,Unavailable,,,,,
https://www.postandcourier.com,Available,,,,,
https://www.postbulletin.com,Unavailable,,,,,
https://www.postguam.com,Available,,,,,
https://www.postregister.com,Unavailable,,,,,
https://www.pottsmerc.com,Unavailable,,,,,
https://www.pressofatlanticcity.com,Unavailable,,,,,
https://www.presspubs.com,Unavailable,,,,,
https://www.pressregister.com,Available,https://archive.is/mkEuH,,,,
https://www.pressrepublican.com,Unavailable,,,,,
https://www.primepublishers.com/,Unavailable,,,,,
https://www.prosperpressnews.com,Unavailable,,,,,
https://www.ptonline.net,Unavailable,,,,,
https://www.purdueexponent.org,Unavailable,,,,,
https://www.pvnews.com,Unavailable,,,,,
https://www.pvvt.com,Available,,,,,
https://www.rawlinstimes.com,Available,,,,,
https://www.record-courier.com,Unavailable,,,,,
https://www.record-eagle.com,Unavailable,,,,,
https://www.recorderonline.com,Available,,,,,
https://www.recordonline.com,Unavailable,,,,,
https://www.recordstar.com,Unavailable,,,,,
https://www.redandblack.com,Unavailable,,,,,
https://www.register-herald.com,Unavailable,,,,,
https://www.registercitizen.com,Available,,,,,
https://www.registerguard.com,Unavailable,,,,,
https://www.reporter.net,Unavailable,,,,,
https://www.rexburgstandardjournal.com,Unavailable,,,,,
https://www.ricentral.com,Available,,,,,
https://www.richlandsource.com,Unavailable,,,,,
https://www.richmond.com,Unavailable,,,,,
https://www.richmondregister.com,Unavailable,,,,,
https://www.roanoke.com,Unavailable,,,,,
https://www.rockdalenewtoncitizen.com,Unavailable,,,,,
https://www.rockwallheraldbanner.com,Unavailable,,,,,
https://www.roysecityheraldbanner.com,Unavailable,,,,,
https://www.runnelscountyregister.com,Unavailable,,,,,
https://www.rushvillerepublican.com,Unavailable,,,,,
https://www.sahuaritasun.com,Unavailable,,,,,
https://www.salemnews.com,Unavailable,,,,,
https://www.sandiegouniontribune.com,Available,https://archive.fo/UgrKk,https://web.archive.org/web/20180811140013/http://www.tronc.com/gdpr/sandiegouniontribune.com/,,,
https://www.savannahnow.com,Unavailable,,,,,
https://www.scnow.com,Unavailable,,,,,
https://www.sedaliademocrat.com,Unavailable,,,,,
https://www.sent-trib.com,Unavailable,,,,,
https://www.sentinel-echo.com,Unavailable,,,,,
https://www.sentinelsource.com,Unavailable,,,,,
https://www.sharonherald.com,Unavailable,,,,,
https://www.shelbystar.com,Unavailable,,,,,
https://www.shelbyvilledailyunion.com,Unavailable,,,,,
https://www.shoes.com,Available,,,,,
https://www.sidneyherald.com,Unavailable,,,,,
https://www.smdailyjournal.com,Available,,,,,
https://www.soapoperadigest.com,Unavailable,,,,,
https://www.somerset-kentucky.com,Unavailable,https://archive.fo/vxGYk,,,,
https://www.southbendtribune.com,Unavailable,,,,,
https://www.southernchestercountyweeklies.com,Unavailable,,,,,
https://www.southstrandnews.com,Available,,,,,
https://www.srpressgazette.com,Unavailable,,,,,
https://www.ssnewstelegram.com,Unavailable,,,,,
https://www.stardem.com,Unavailable,,,,,
https://www.starexponent.com,Unavailable,,,,,
https://www.starfl.com,Unavailable,,,,,
https://www.starherald.com,Unavailable,,,,,
https://www.starnewsonline.com,Unavailable,,,,,
https://www.statesville.com,Unavailable,,,,,
https://www.staugustine.com,Unavailable,,,,,
https://www.stltoday.com,Unavailable,https://archive.fo/DK3A1,,,,
https://www.stowetoday.com,Unavailable,,,,,
https://www.stwnewspress.com,Unavailable,,,,,
https://www.sun-sentinel.com,Available,https://archive.fo/iY8JB,https://web.archive.org/web/20180809123210/http://www.tronc.com/gdpr/sun-sentinel.com/,,,
https://www.sustainablecitynetwork.com,Available,,,,,
https://www.suwanneedemocrat.com,Unavailable,,,,,
https://www.swnewsmedia.com,Unavailable,,,,,
https://www.swvatoday.com,Unavailable,,,,,
https://www.tahlequahdailypress.com,Unavailable,,,,,
https://www.tbnweekly.com,Unavailable,,,,,
https://www.tctimes.com,Unavailable,,,,,
https://www.telegram.com,Unavailable,,,,,
https://www.telluridenews.com,Unavailable,,,,,
https://www.tetonvalleynews.net,Unavailable,,,,,
https://www.the-daily-record.com,Unavailable,,,,,
https://www.the-dispatch.com,Unavailable,,,,,
https://www.the-review.com,Unavailable,,,,,
https://www.theadanews.com,Unavailable,,,,,
https://www.theadvocate.com,Available,,,,,
https://www.thecabin.net,Unavailable,,,,,
https://www.thechartonline.com,Unavailable,,,,,
https://www.thechiefnews.com,Unavailable,,,,,
https://www.thechronicleonline.com,Unavailable,,,,,
https://www.thedailyreview.com,Unavailable,,,,,
https://www.thedailystar.com,Unavailable,,,,,
https://www.thedailytimes.com,Unavailable,,,,,
https://www.thedestinlog.com,Unavailable,,,,,
https://www.theeagle.com,Unavailable,,,,,
https://www.thefranklinnewspost.com,Unavailable,,,,,
https://www.theindependent.com,Unavailable,,,,,
https://www.thelandonline.com,Unavailable,,,,,
https://www.theledger.com,Available,,,,,
https://www.themonitor.com,Available,,,,,
https://www.themoreheadnews.com,Unavailable,,,,,
https://www.themorningsun.com,Unavailable,,,,,
https://www.themountaineer.com,Unavailable,,,,,
https://www.thenewsdispatch.com,Unavailable,,,,,
https://www.thenewsguard.com,Unavailable,,,,,
https://www.theoaklandpress.com,Unavailable,,,,,
https://www.thepenn.org,Unavailable,,,,,
https://www.thepress.net,Unavailable,,,,,
https://www.thepublicopinion.com,Unavailable,,,,,
https://www.theredstonerocket.com,Unavailable,,,,,
https://www.thereporteronline.com,Unavailable,,,,,
https://www.thesouthend.wayne.edu,Unavailable,,,,,
https://www.thetimesnews.com,Unavailable,,,,,
https://www.thetimestribune.com,Unavailable,,,,,
https://www.thevermilion.com,Unavailable,,,,,
https://www.thevillagesdailysun.com,Unavailable,,,,,
https://www.thevindicator.com,Unavailable,,,,,
https://www.thv11.com,Unavailable,,,,,
https://www.tiftongazette.com,Unavailable,,,,,
https://www.tillamookheadlightherald.com,Unavailable,,,,,
https://www.times-gazette.com,Unavailable,,,,,
https://www.times-news.com,Unavailable,https://archive.fo/N9lT5,,,,
https://www.timesdaily.com,Unavailable,,,,,
https://www.timesenterprise.com,Unavailable,,,,,
https://www.timesherald.com,Unavailable,,,,,
https://www.timesreporter.com,Unavailable,,,,,
https://www.timessentinel.com,Unavailable,,,,,
https://www.timeswv.com,Unavailable,,,,,
https://www.topsailadvertiser.com,Unavailable,,,,,
https://www.trentonian.com,Unavailable,,,,,
https://www.tribdem.com,Unavailable,,,,,
https://www.tribstar.com,Unavailable,https://archive.fo/9Lug3,,,,
https://www.tribuneledgernews.com,Unavailable,,,,,
https://www.trinidadexpress.com,Available,,,,,
https://www.tucsonlocalmedia.com,Unavailable,,,,,
https://www.tullahomanews.com,Unavailable,,,,,
https://www.tulsaworld.com,Unavailable,,,,,
https://www.tuscaloosanews.com,Unavailable,,,,,
https://www.tv6tnt.com,Available,,,,,
https://www.unionrecorder.com,Unavailable,,,,,
https://www.usmagazine.com,Unavailable,,,,,
https://www.uticaod.com,Unavailable,,,,,
https://www.vagazette.com,Available,http://web.archive.org/web/20180902173059/http://www.tronc.com/gdpr/vagazette.com/,,,,
https://www.valdostadailytimes.com,Unavailable,,,,,
https://www.valleymorningstar.com,Unavailable,,,,,
https://www.vanalstyneleader.com,Unavailable,,,,,
https://www.victoriaadvocate.com,Unavailable,,,,,
https://www.virginiamn.com,Unavailable,,,,,
https://www.voiceofalexandria.com,Unavailable,,,,,
https://www.voxmagazine.com,Available,,,,,
https://www.wacotrib.com,Unavailable,,,,,
https://www.wahoo-ashland-waverly.com,Unavailable,,,,,
https://www.wahpetondailynews.com,Unavailable,,,,,
https://www.waltonsun.com,Unavailable,,,,,
https://www.washtimesherald.com,Unavailable,,,,,
https://www.wataugademocrat.com,Unavailable,,,,,
https://www.watchdog.org,Unavailable,,,,,
https://www.waxahachietx.com,Unavailable,,,,,
https://www.wbir.com,Unavailable,,,,,
https://www.wcnc.com,Unavailable,,,,,
https://www.wcoutlook.com,Unavailable,,,,,
https://www.wdel.com,Unavailable,,,,,
https://www.weatherforddemocrat.com,Unavailable,,,,,
https://www.westport-news.com,Available,,,,,
https://www.westvalleyview.com,Unavailable,,,,,
https://www.wfaa.com,Unavailable,,,,,
https://www.wfmynews2.com,Unavailable,,,,,
https://www.wgrz.com,Unavailable,,,,,
https://www.whas11.com,Unavailable,,,,,
https://www.willcoxrangenews.com,Unavailable,,,,,
https://www.williamsondailynews.com,Unavailable,,,,,
https://www.willistonherald.com,Unavailable,,,,,
https://www.winonadailynews.com,Unavailable,,,,,
https://www.wiscnews.com,Unavailable,,,,,
https://www.wisconsingazette.com,Unavailable,,,,,
https://www.wltx.com,Unavailable,,,,,
https://www.wmicentral.com,Unavailable,,,,,
https://www.woodwardnews.net,Unavailable,,,,,
https://www.woonsocketcall.com,Available,,,,,
https://www.wsmv.com,Unavailable,,,,,
https://www.wtsp.com,Unavailable,,,,,
https://www.wusa9.com,Unavailable,,,,,
https://www.wvgazettemail.com,Unavailable,,,,,
https://www.wvnews.com,Unavailable,,,,,
https://www.wwltv.com,Unavailable,,,,,
https://www.wyomingnews.com,Unavailable,,,,,
https://www.wzzm13.com,Unavailable,,,,,
https://www.yakimaherald.com,Available,,,,,
https://www.yankton.net,Unavailable,,,,,
https://www.yorknewstimes.com,Unavailable,,,,,
https://www.yourglenrosetx.com,Unavailable,,,,,
https://www.yourobserver.com,Unavailable,,,,,
https://www.yourstephenvilletx.com,Unavailable,,,,,
https://www.yoursun.com,Unavailable,,,,,
https://www.yourvalleyvoice.com,Unavailable,,,,,
https://www.yumasun.com,Available,,,,,
https://www.musiciansfriend.com,Available,,,,,
https://www.sltrib.com,Unavailable,,,,,
https://www.winnipegfreepress.com,Unavailable,,,,,
https://www.brandonsun.com,Unavailable,,,,,
https://www.faceplusplus.com,Available,,,,,
https://wgntv.com,Unavailable,,,,,
https://pix11.com,Unavailable,,,,,
https://ktla.com,Unavailable,,,,,
https://phl17.com,Unavailable,,,,,
https://cw33.com,Unavailable,,,,,
https://q13fox.com,Unavailable,,,,,
http://sflcw.com,Unavailable,,,,,
https://kdvr.com,Unavailable,,,,,
https://fox8.com,Unavailable,,,,,
https://fox40.com,Unavailable,,,,,
https://fox5sandiego.com,Unavailable,,,,,
https://kplr11.com,Unavailable,,,,,
https://fox2now.com,Unavailable,,,,,
http://portlandscw.com,Unavailable,,,,,
https://fox59.com,Unavailable,,,,,
https://cbs4indy.com,Unavailable,,,,,
https://fox61.com,Unavailable,,,,,
https://fox4kc.com,Unavailable,,,,,
https://fox13now.com,Unavailable,,,,,
https://fox6now.com,Unavailable,,,,,
https://fox17online.com,Unavailable,,,,,
https://kfor.com,Unavailable,,,,,
https://fox43.com,Unavailable,,,,,
https://wtkr.com,Unavailable,,,,,
https://myfox8.com,Unavailable,,,,,
https://wreg.com,Unavailable,,,,,
https://wgno.com,Unavailable,,,,,
https://wnep.com,Unavailable,,,,,
https://wtvr.com,Unavailable,,,,,
https://whotv.com,Unavailable,,,,,
https://whnt.com,Unavailable,,,,,
https://wqad.com,Unavailable,,,,,
https://5newsonline.com,Unavailable,,,,,
https://wgnradio.com,Unavailable,,,,,
https://cltv.com,Unavailable,,,,,
https://cw39.com,Unavailable,,,,,
https://dcw50.com,Unavailable,,,,,
https://wgem.com,Available,,,,,
http://www.news9.com,Unavailable,,,,,
http://www.newson6.com,Unavailable,,,,,
http://www.tulsacw.com,Unavailable,,,,,
https://www.kcci.com,Unavailable,,,,,
https://www.kcra.com,Unavailable,,,,,
https://www.ketv.com,Unavailable,,,,,
http://www.4029tv.com,Unavailable,,,,,
https://www.kmbc.com,Unavailable,,,,,
https://www.koat.com,Unavailable,,,,,
https://www.koco.com,Unavailable,,,,,
https://www.ksbw.com,Unavailable,,,,,
https://www.wapt.com,Unavailable,,,,,
https://www.wbaltv.com,Unavailable,,,,,
https://www.wcvb.com,Unavailable,,,,,
https://www.wdsu.com,Unavailable,,,,,
https://www.wesh.com,Unavailable,,,,,
https://www.wgal.com,Unavailable,,,,,
https://www.wisn.com,Unavailable,,,,,
https://www.wjcl.com,Unavailable,,,,,
https://www.wlky.com,Unavailable,,,,,
https://www.wlwt.com,Unavailable,,,,,
https://www.mor-tv.com,Unavailable,,,,,
https://www.wmtw.com,Unavailable,,,,,
https://www.wmur.com,Unavailable,,,,,
https://www.wpbf.com,Unavailable,,,,,
https://www.mynbc5.com,Unavailable,,,,,
https://www.wtae.com,Unavailable,,,,,
https://www.wvtm13.com,Unavailable,,,,,
https://www.wxii12.com,Unavailable,,,,,
https://www.wyff4.com,Unavailable,,,,,
http://www.wbal.com,Unavailable,,,,,
https://kbjr6.com,Available,,,,,
https://ktiv.com,Available,,,,,
https://kttc.com,Available,,,,,
https://kwwl.com,Available,,,,,
https://myfox47.com,Available,,,,,
https://waow.com,Available,,,,,
https://wbng.com,Available,,,,,
https://week.com,Available,,,,,
https://wkow.com,Available,,,,,
https://wpta21.com,Available,,,,,
https://wqow.com,Available,,,,,
https://wrex.com,Unavailable,,,,,
https://wvva.com,Available,,,,,
https://wxow.com,Available,,,,,
https://www.dallasnews.com,Unavailable,,,,,
https://sportsday.dallasnews.com,Unavailable,,,,,
https://www.post-gazette.com,Unavailable,,,,,
https://www.ellos.us,Unavailable,,,,,
https://www.fullbeauty.com,Available,,,,,
https://www.jessicalondon.com,Unavailable,,,,,
https://www.brylanehome.com,Available,,,,,
https://www.cgtn.com,Available,,,,,
https://hoiabc.com,Available,,,,,